commune,organisme,email,adresse_mairie,code_postal,ville,url
Vironvay,Mairie - Vironvay,mairie.vironvay@orange.fr,327 route des Saisons,27400,Vironvay,https://lannuaire.service-public.gouv.fr/normandie/eure/e1fcc1c2-5188-4945-9197-4a6066da8ed7
Vitot,Mairie - Vitot,mairie@vitot.fr,10 rue Saint-Nicolas,27110,Vitot,https://lannuaire.service-public.gouv.fr/normandie/eure/7693847c-1251-4492-8320-5a5e3b2be443
Voiscreville,Mairie - Voiscreville,mairie-voiscreville@wanadoo.fr,Route de Boissey,27520,Voiscreville,https://lannuaire.service-public.gouv.fr/normandie/eure/f881b097-a1b7-4cad-8386-ee5c02cb0bb9
Vraiville,Mairie - Vraiville,mairie.vraiville@orange.fr,19 rue de la Mairie,27370,Vraiville,https://lannuaire.service-public.gouv.fr/normandie/eure/a9896c23-948b-4c72-880d-38142a0d86ca
Vézillon,Mairie - Vézillon,mairie.de.vezillon@wanadoo.fr,23 a rue Jean-Bequet,27700,Vézillon,https://lannuaire.service-public.gouv.fr/normandie/eure/cb8821f0-297f-44a1-929a-b207f9ebcbf2
Écaquelon,Mairie - Écaquelon,ecaquelon@wanadoo.fr,1 place de la Mairie,27290,Écaquelon,https://lannuaire.service-public.gouv.fr/normandie/eure/62a8e70f-8ef0-47d2-8a56-eff8fc014cc8
Écardenville-la-Campagne,Mairie - Écardenville-la-Campagne,mairiecardenville@wanadoo.fr,5 A rue de la Forge,27170,Écardenville-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/923324b3-fad0-4eed-bd8f-657e5c53193f
Écouis,Mairie - Écouis,mairie@ecouis.fr,1 place de la Mairie,27440,Écouis,https://lannuaire.service-public.gouv.fr/normandie/eure/6d76da5c-d7e7-473d-bb82-26813c29fe43
Émalleville,Mairie - Émalleville,mairie@emalleville.fr,9 rue de la Mare,27930,Émalleville,https://lannuaire.service-public.gouv.fr/normandie/eure/484c3635-f53f-44e8-a361-d0dc86fa9b06
Émanville,Mairie - Émanville,commune-emanville@orange.fr,Rue Saint-Étienne,27190,Émanville,https://lannuaire.service-public.gouv.fr/normandie/eure/3030e2a3-1abb-45dc-9ceb-6f4d92cc333e
Épaignes,Mairie - Épaignes,mairie@epaignes.fr,7 place de l'église,27260,Épaignes,https://lannuaire.service-public.gouv.fr/normandie/eure/068844f4-80be-4712-9adc-922699a66a3d
Épreville-en-Lieuvin,Mairie - Épreville-en-Lieuvin,ma.eprevilleenlieuvin@orange.fr,1125 route de l'Église,27560,Épreville-en-Lieuvin,https://lannuaire.service-public.gouv.fr/normandie/eure/96d607af-a4f3-4843-a45b-1db22206c25e
Épreville-près-le-Neubourg,Mairie - Épreville-près-le-Neubourg,mairie-epreville-pres-le-neubourg@wanadoo.fr,8 rue de la Mairie,27110,Épreville-près-le-Neubourg,https://lannuaire.service-public.gouv.fr/normandie/eure/37e368a7-a8a5-4c72-a634-4cd86ead840f
Épégard,Mairie - Épégard,mairie-epegard@orange.fr,16 rue des Écoles,27110,Épégard,https://lannuaire.service-public.gouv.fr/normandie/eure/9c831111-f062-48f9-a09c-319a456f9e25
Étrépagny,Mairie - Étrépagny,mairie@etrepagny.fr,Rue du Maréchal-Foch,27150,Étrépagny,https://lannuaire.service-public.gouv.fr/normandie/eure/49620695-f697-4ccf-ba11-667682d41307
Étréville,Mairie - Étréville,etrevillemairie@wanadoo.fr,28 place de la Mairie,27350,Étréville,https://lannuaire.service-public.gouv.fr/normandie/eure/d1a52e5b-03ac-4845-b00f-b8e6c1181819
Éturqueraye,Mairie - Éturqueraye,mairie.eturqueraye@wanadoo.fr,57 rue de l'Église,27350,Éturqueraye,https://lannuaire.service-public.gouv.fr/normandie/eure/43d82e8c-898c-4526-b80b-96a3e2d0af02
Évreux,Mairie - Évreux,proximite@evreux.fr,Place du Général-de-Gaulle,27000,Évreux,https://lannuaire.service-public.gouv.fr/normandie/eure/a09d1fad-9d12-4a35-8509-3614e4fdd46f
Ézy-sur-Eure,Mairie - Ézy-sur-Eure,mairie@villeezysureure.fr,Rue Octave-Lenoir,27530,Ézy-sur-Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/46abf740-b25e-4d17-9a03-9435ba9b7558
