commune,organisme_mairie,email_mairie,adresse_mairie,code_postal_mairie,ville_mairie,site_mairie,nb_dae,nb_dae_en_service,nb_dae_hors_service,nb_dae_24_7,nb_dae_accessibles_public,nb_dae_exterieur,nb_dae_interieur,types_dae,horaires_declares,notes_accessibilite,adresses_exemples,score_besoin,priorite_besoin,points_attention
Saint-Cyr-de-Salerne,Mairie - Saint-Cyr-de-Salerne,mairie.stcyrdesalerne@orange.fr,296 le Bourg,27800,Saint-Cyr-de-Salerne,https://lannuaire.service-public.gouv.fr/normandie/eure/6851b833-8193-40c2-a69b-da80738b226e,1,1,0,0,0,1,0,inconnu:1,non renseigné / non renseigné:1,,DAE de la Mairie - 298 rue du Bourg,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Denis-le-Ferment,Mairie - Saint-Denis-le-Ferment,mairiesaintdenisleferment@wanadoo.fr,3 rue de l'Église,27140,Saint-Denis-le-Ferment,https://lannuaire.service-public.gouv.fr/normandie/eure/7e237b1b-38c4-442d-91c0-66116905388e,1,1,0,0,0,0,1,inconnu:1,non renseigné / non renseigné:1,,DAE de la Mairie de Sain-Denis le Ferment - 75 Rue Guérard,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Germain-sur-Avre,Mairie - Saint-Germain-sur-Avre,mairie@stgermainsuravre.fr,1 place du Général-de-Gaulle,27320,Saint-Germain-sur-Avre,https://lannuaire.service-public.gouv.fr/normandie/eure/78c74874-d95f-490f-9fcd-084ff535034d,1,1,0,0,0,0,1,inconnu:1,non renseigné / non renseigné:1,,DAE de St-Germain-sur-Avre - 7 Place de l'Église,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Grégoire-du-Vièvre,Mairie - Saint-Grégoire-du-Vièvre,mairiestgregoireduvievre@orange.fr,1647 route du Vièvre,27450,Saint-Grégoire-du-Vièvre,https://lannuaire.service-public.gouv.fr/normandie/eure/ff414c1d-6a5c-4b52-8c2b-e8181a840fbc,1,1,0,0,0,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Armoire ext : 2119S585:1,COMMUNE DE SAINT GREGOIRE DU VIEVRE - 1647 Route du Vievre,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Mards-de-Fresne,Mairie - Saint-Mards-de-Fresne,mairie.saintmardsdefresne@orange.fr,13 route des Bois-de-Fains Le Bourg,27230,Saint-Mards-de-Fresne,https://lannuaire.service-public.gouv.fr/normandie/eure/f7c108fe-a061-4fd7-9dcf-b99ce71bce35,1,1,0,0,0,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",,DAE SAINT MARDS DE FRESNE - Salle des fêtes - 18 Route de la Capelle-les-Grands,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Ouen-de-Pontcheuil,Mairie - Saint-Ouen-de-Pontcheuil,mairie.stouendepontcheuil@orange.fr,Rue du Château,27370,Saint-Ouen-de-Pontcheuil,https://lannuaire.service-public.gouv.fr/normandie/eure/154aa705-f6c9-41f3-b562-97bfaa6cdb26,1,1,0,0,0,0,1,inconnu:1,non renseigné / heures ouvrables:1,,COMMUNE DE SAINT OUEN DE PONTCHEUIL - RUE DU CHATEAU,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Pierre-du-Bosguérard,Mairie - Saint-Pierre-du-Bosguérard,mairie-st-pierre-du-bosguerard@wanadoo.fr,Rue Marcel-Leclerc,27370,Saint-Pierre-du-Bosguérard,https://lannuaire.service-public.gouv.fr/normandie/eure/1339d6b0-10b1-48a8-9c7e-d11469fa9793,1,1,0,0,0,0,1,inconnu:1,non renseigné / non renseigné:1,,DAE de la salle Guy Robert - 11 rue Marcel Leclerc,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Sylvestre-de-Cormeilles,Mairie - Saint-Sylvestre-de-Cormeilles,mairie.stsylvestredecormeilles@laposte.net,4 route de Cormeilles,27260,Saint-Sylvestre-de-Cormeilles,https://lannuaire.service-public.gouv.fr/normandie/eure/3699fbb9-fcad-484f-a030-e6eeca622997,1,1,0,0,0,0,1,inconnu:1,événements / heures ouvrables:1,Dans la mairie salle du conseil - Selon évènements:1,Mairie de Saint Sylvestre de Cormei - 4 route de Cormeilles - Dans la mairie salle du conseil - 4 route de Cormeilles,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Éloi-de-Fourques,Mairie - Saint-Éloi-de-Fourques,mairie.st.eloi@free.fr,45 route de Saint-Paul,27800,Saint-Éloi-de-Fourques,https://lannuaire.service-public.gouv.fr/normandie/eure/8905a84f-601b-4671-aa23-db49b4528671,1,1,0,0,0,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Dans le sas d'entrée principale du bâtiment:1,CLA231509119 - 40 Chemin de la Marniere,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Saint-Étienne-du-Vauvray,Mairie - Saint-Étienne-du-Vauvray,mairie@st-etienne-vauvray.fr,23 rue Nationale,27430,Saint-Étienne-du-Vauvray,https://lannuaire.service-public.gouv.fr/normandie/eure/2c7dabae-b622-47e3-a154-33b78168db74,1,1,0,0,0,0,1,inconnu:1,non renseigné / heures ouvrables:1,,MAIRIE ST ETIENNE DU VAUVRAY - 23 RUE NATIONALE,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Sainte-Marthe,Mairie - Sainte-Marthe,mairie.stemarthe@wanadoo.fr,20 rue de la Mairie,27190,Sainte-Marthe,https://lannuaire.service-public.gouv.fr/normandie/eure/6037fce2-d661-4737-b2d1-1d9f4a9b1fd6,1,1,0,0,0,0,1,inconnu:1,non renseigné / heures ouvrables:1,,LUDOVIC LEFEBVRE - 9 RTE DE CONCHES,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Surville,Mairie - Surville,contact@surville27400.fr,64 rue Bernard-Petel,27400,Surville,https://lannuaire.service-public.gouv.fr/normandie/eure/911a0fb3-47d5-4a67-8fc0-c2fb2aaddfe8,1,1,0,0,0,0,1,inconnu:1,lundi / heures ouvrables:1,Tél. : 02 32 50 50 27:1,DAE MAIRIE DE SURVILLE - Rue Bernard Pétel,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Sébécourt,Mairie - Sébécourt,mairie.sebecourt@wanadoo.fr,1 place de la Mairie,27190,Sébécourt,https://lannuaire.service-public.gouv.fr/normandie/eure/8c867dac-d4a1-4d09-ba99-c117273b9687,1,1,0,0,0,0,1,inconnu:1,non renseigné / non renseigné:1,En cas de besoin appeler le 06 89 29 62 12:1,DAE Gîte les Blés Verts - 6 La Grande Ferme,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Tilleul-Dame-Agnès,Mairie - Tilleul-Dame-Agnès,mairie.tilleuldameagnes@wanadoo.fr,Place Saint-Martin,27170,Tilleul-Dame-Agnès,https://lannuaire.service-public.gouv.fr/normandie/eure/310a833a-0ee3-4b28-b304-d6063be112c8,1,1,0,0,0,0,1,inconnu:1,non renseigné / non renseigné:1,,DAE SALLE DES FETES TILLEUL DAME AGNES - 8 Route de Faveroles,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Tourville-la-Campagne,Mairie - Tourville-la-Campagne,mairie.tourvillelacampagne@orange.fr,23 rue Madeleine-Fosse,27370,Tourville-la-Campagne,https://lannuaire.service-public.gouv.fr/normandie/eure/4269730a-5043-4067-a444-60d64a309fc3,1,1,0,0,0,0,1,inconnu:1,lundi / heures ouvrables:1,Tél. Mairie : 0232353598:1,DAE MAIRIE DE TOURVILLE LA CAMPAGNE - 40 rue Madeleine Fossé,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Triqueville,Mairie - Triqueville,mairie-triqueville@wanadoo.fr,Le Village,27500,Triqueville,https://lannuaire.service-public.gouv.fr/normandie/eure/200b3b7c-9b36-4ed3-8608-31ea987661c0,1,1,0,0,0,1,0,inconnu:1,non renseigné / non renseigné:1,,Mairie de Triqueville - 21 Le Village,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Val-d'Orger,Mairie - Val-d'Orger,mairie@valdorger.fr,Grainville 15 rue des Muttes,27380,Val-d'Orger,https://lannuaire.service-public.gouv.fr/normandie/eure/ede6f682-e1db-4565-a50a-66006f2212dc,1,1,0,0,0,0,1,inconnu:1,événements / heures ouvrables:1,Dans le hall - Selon évènements:1,CC Lyons Andelle -  Place du Foyer Rural - Dans le hall - 43bis Place du Foyer Rural,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Vaux-sur-Eure,Mairie - Vaux-sur-Eure,mairievaux@wanadoo.fr,1 place de la Mairie,27120,Vaux-sur-Eure,https://lannuaire.service-public.gouv.fr/normandie/eure/6cc3d579-2648-425d-a979-e8bea5f861ae,1,1,0,0,0,1,0,inconnu:1,non renseigné / non renseigné:1,,DAE Domaine du Château (Entrée) - Allée des Moulins,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Villiers-en-Désœuvre,Mairie - Villiers-en-Désœuvre,mairie@villiersendesoeuvre.fr,12 Grande rue,27640,Villiers-en-Désœuvre,https://lannuaire.service-public.gouv.fr/normandie/eure/ade43434-c786-4759-a230-304e417d552c,1,1,0,0,0,0,1,inconnu:1,non renseigné / heures ouvrables:1,,COMMUNE DE VILLIERS EN DESOEUVRE - 12 GRANDE RUE,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Émanville,Mairie - Émanville,commune-emanville@orange.fr,Rue Saint-Étienne,27190,Émanville,https://lannuaire.service-public.gouv.fr/normandie/eure/3030e2a3-1abb-45dc-9ceb-6f4d92cc333e,1,1,0,0,0,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:1",Salle polyvalente - L au S 9h/12h 13h/16h:1,Mairie d'Emanville -  Rue Saint Etienne - Mairie d'Emanville - 14 Rue Saint Etienne,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Épégard,Mairie - Épégard,mairie-epegard@orange.fr,16 rue des Écoles,27110,Épégard,https://lannuaire.service-public.gouv.fr/normandie/eure/9c831111-f062-48f9-a09c-319a456f9e25,1,1,0,0,0,1,0,inconnu:1,7j/7 / heures ouvrables:1,Façade - 7j/7 24h/24:1,Mairie d'Epegard - 8 rue René Lothon - Salle polyvalente Francis Talon - 8 rue René Lothon,85,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24 | accessibilité publique non visible
Berville-sur-Mer,Mairie - Berville-sur-Mer,mairie-berville-sur-mer@wanadoo.fr,30 rue de la République,27210,Berville-sur-Mer,https://lannuaire.service-public.gouv.fr/normandie/eure/2ec0368f-fdc0-45d8-a302-874aaa18c447,1,0,0,1,0,1,0,inconnu:1,7j/7 / 24h/24:1,Extérieur Foyer Rural - 7J7 24H/24:1,Mairie de Berville sur Mer - 30 rue de la  République - Mairie - 30 rue de la  République,80,très élevée,un seul DAE déclaré | accessibilité publique non visible | état fonctionnel non confirmé
Andé,Mairie - Andé,mairie@ande.fr,5 rue des Écoles,27430,Andé,https://lannuaire.service-public.gouv.fr/normandie/eure/8c068ba8-1aa3-4e09-8f74-0fdc1737dd81,1,1,0,0,1,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Bâtiment atelier – Zone tableaux d'affichage - L au V 8h30/12h 13h30/17h:1,Etablissements Rene Bosmy - 39 route D'Herqueville - Bâtiment atelier – Zone tableaux d'affichage - 39 route D'Herqueville,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Bacqueville,Mairie - Bacqueville,mairie.bacqueville@wanadoo.fr,Route de Bonnemare,27440,Bacqueville,https://lannuaire.service-public.gouv.fr/normandie/eure/73c5e131-4626-4a80-935b-b062b078b475,1,1,0,0,1,0,1,inconnu:1,"mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Au fond à gauche dans le couloir de la mairie - Ma J V 10h/12h 15h/18h Me 10h/12h:1,CC Lyons Andelle -  Route de Bonnemare - Au fond à gauche dans le couloir de la mairie - 17bis Route de Bonnemare,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Berthouville,Mairie - Berthouville,mairie.berthouville@orange.fr,361 rue de la Mairie,27800,Berthouville,https://lannuaire.service-public.gouv.fr/normandie/eure/333b071e-6113-4e26-a393-13e080535235,1,1,0,0,1,1,0,inconnu:1,"lundi, jeudi / heures ouvrables:1",DEVANT LA MAIRIE:1,MAIRIE - 361 Rue de la Mairie,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Bois-Anzeray,Mairie - Bois-Anzeray,mairie.bois.anzeray@wanadoo.fr,1 place Notre-Dame,27330,Bois-Anzeray,https://lannuaire.service-public.gouv.fr/normandie/eure/d8a3d6df-8c6f-40ff-9ddb-6b230c80126a,1,1,0,0,1,0,1,inconnu:1,non renseigné / non renseigné:1,L'APPAREIL SE SITUE A LA SALLE DES FETES:1,DAE MAIRIE DE BOIS ANZERAY - 1 Place Notre Dame,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Bouchevilliers,Mairie - Bouchevilliers,mairie.bouchevilliers@orange.fr,Rue du Hameau,27150,Bouchevilliers,https://lannuaire.service-public.gouv.fr/normandie/eure/51a0dc93-089f-4c6a-b97a-ec7fe37f7f77,1,1,0,0,1,1,0,inconnu:1,non renseigné / 24h/24:1,Façade:1,Zoll® AED3 (DSA) - 9 Rue Du Hameau,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Fauville,Mairie - Fauville,fauville.mairie@wanadoo.fr,18 place de la Mairie,27930,Fauville,https://lannuaire.service-public.gouv.fr/normandie/eure/1d427fd7-e736-4271-8ad1-09ac7fa620a2,1,1,0,0,1,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Entrée principale:1,AFTRAL EVREUX - 140 Rue Amédéé Gordini,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Ferrières-Haut-Clocher,Mairie - Ferrières-Haut-Clocher,mairiefhc@yahoo.fr,2 rue Sainte-Christine,27190,Ferrières-Haut-Clocher,https://lannuaire.service-public.gouv.fr/normandie/eure/d882f99f-08b5-4259-88c0-7138b626cc69,1,1,0,0,1,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Hall d'accueil - L au V 7h30/18h:1,CC du Pays de Conches -  Place de la Mairie - Crèche Les Coccinnelles - Place de la Mairie,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Fleury-la-Forêt,Mairie - Fleury-la-Forêt,mairie.fleurylaforet@gmail.com,8 place de l'Église,27480,Fleury-la-Forêt,https://lannuaire.service-public.gouv.fr/normandie/eure/a630fffc-f3ef-4fdc-b0be-b27ae76f4741,1,1,0,0,1,0,1,inconnu:1,non renseigné / non renseigné:1,Salle de réception:1,Cardiac Science Powerheart G3 ELITE - 4 Route De Lyons,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Heubécourt-Haricourt,Mairie - Heubécourt-Haricourt,mairie.heubecourt-haricourt@wanadoo.fr,22 place de l'Église,27630,Heubécourt-Haricourt,https://lannuaire.service-public.gouv.fr/normandie/eure/21ef7604-bb48-403a-87e0-4623807b7499,1,1,0,0,1,0,1,inconnu:1,"mercredi, samedi, dimanche / heures ouvrables:1",stocké chez les adhérents en fonction de celui qui part en dernier du club Au club de tir seulement aux horaires d'ouverture - Me 14h/17h S 9h/12h 14h/17h D 9h/12h:1,Club de Tir Sportif Vernonnais - 2 allée du Château - INSTALLATION - 2 allée du Château,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
La Ferrière-sur-Risle,Mairie - La Ferrière-sur-Risle,mairie.laferrieresurrisle@wanadoo.fr,Place de la Mairie,27760,La Ferrière-sur-Risle,https://lannuaire.service-public.gouv.fr/normandie/eure/446fbb7b-41ab-4f27-ba75-ce3c59807d1d,1,1,0,0,1,0,1,inconnu:1,"samedi, dimanche / heures ouvrables:1","Au centre, dans la salle du musée - S et D 14h/18h:1",CC du Pays de Conches - 3 route de Conches - Espace des Tanneries - 3 route de Conches,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
La Haye-Malherbe,Mairie - La Haye-Malherbe,mairie.lhm@free.fr,Place de la Mairie,27400,La Haye-Malherbe,https://lannuaire.service-public.gouv.fr/normandie/eure/98e9438c-feb8-4145-9236-1df75388e4d0,1,1,0,0,1,0,1,inconnu:1,"mardi, mercredi, jeudi, vendredi, samedi / heures ouvrables:1",Dans le bungalow du gardien - Ma J V 14h/17h45 Me S 9h/11h45 14h/17h45:1,CA Seine Eure Agglomeration -  Rue de la Ravine - déchèterie la haie Malherbe - 5 Rue de la Ravine,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
La Trinité-de-Thouberville,Mairie - La Trinité-de-Thouberville,mairie.trinite.thoub@wanadoo.fr,5 rue de la Mairie,27310,La Trinité-de-Thouberville,https://lannuaire.service-public.gouv.fr/normandie/eure/506ef935-ebaa-4d98-bfa0-6e13c8eab3bb,1,1,0,0,1,0,1,inconnu:1,"lundi, vendredi, mardi, jeudi, mercredi / heures ouvrables:1",DANS LE HALL D'ENTREE:1,DF INDUSTRIES - 1 Route de Rouen,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Le Tilleul-Lambert,Mairie - Le Tilleul-Lambert,mairie.le.tilleul.lambert@wanadoo.fr,Place de Mairie,27110,Le Tilleul-Lambert,https://lannuaire.service-public.gouv.fr/normandie/eure/a012fddd-8524-4958-821f-581c7fc8eed6,1,1,0,0,1,0,1,inconnu:1,vendredi / heures ouvrables:1,Salle de repos - L au J 6h30/18h V 7h/12h:1,Le Buisson Duret - 1 rue des Buissons - Salle de repos - 1 rue des Buissons,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Miserey,Mairie - Miserey,mairie.miserey@orange.fr,12 rue des Aérostiers,27930,Miserey,https://lannuaire.service-public.gouv.fr/normandie/eure/2e00c31b-67e2-4212-aea2-91fdac92ddc6,1,1,0,0,1,0,1,inconnu:1,"lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Salle conducteur - L au V 8h/17h:1,Transdev Normandie Val de Seine - 4 chemin des Violettes - Salle conducteur - 4 chemin des Violettes,70,très élevée,un seul DAE déclaré | aucun DAE accessible 24h/24
Thénouville,Mairie - Thénouville,mairiedethenouville@orange.fr,Bosc-Renoult-en-Roumois 14 route de Touville,27520,Thénouville,https://lannuaire.service-public.gouv.fr/normandie/eure/62996d40-40d8-4850-b53b-6cbf5f0bc2f2,1,0,0,1,1,1,0,inconnu:1,7j/7 / 24h/24:1,Sur l'angle du pignon Sur la façade extérieur Coté gauche - 7j/7 24h/24:1,Mairie de Thenouville - 14 route de Touville - Mairie de Thenouville - 14 route de Touville,65,élevée,un seul DAE déclaré | état fonctionnel non confirmé
Aclou,Mairie - Aclou,mairie.aclou@wanadoo.fr,3 rue de la Mairie,27800,Aclou,https://lannuaire.service-public.gouv.fr/normandie/eure/a34a85cf-9c2d-4621-b933-46f925513137,1,1,0,1,0,1,0,inconnu:1,7j/7 / 24h/24:1,Derrière la salle des fêtes - 7j/7 24h/24:1,Mairie d'Aclou - 29 rue des Bruyères - Derrière la salle des fêtes - 29 rue des Bruyères,60,élevée,un seul DAE déclaré | accessibilité publique non visible
Acon,Mairie - Acon,acon.eure@wanadoo.fr,Le Rousset 8 rue de la Mairie,27570,Acon,https://lannuaire.service-public.gouv.fr/normandie/eure/90c03ce1-9d30-46c0-9ab9-a9ce817ae4b0,1,1,0,1,0,1,0,inconnu:1,7j/7 / 24h/24:1,FACADE GARAGE ATELIER:1,Mairie d'Acon - 2 Rue du Bois Guide,60,élevée,un seul DAE déclaré | accessibilité publique non visible
Ailly,Mairie - Ailly,ailly.mairie@wanadoo.fr,4 rue de l'Église,27600,Ailly,https://lannuaire.service-public.gouv.fr/normandie/eure/c03010f3-2e5b-45ac-923c-3042e05a46e5,2,2,0,0,0,0,2,inconnu:2,"événements / heures ouvrables:1 | lundi, mardi, mercredi, jeudi, vendredi / heures ouvrables:1",Vestiaire arbitre - Selon évènements:1 | Dans le bureau d'accueil à coté de l'armoire électrique:1,Mairie d'Ailly -  Les Aulnes - Stade du Ailly - 1043 Les Aulnes | CLA240815986 - Route de Venables,60,élevée,couverture déclarée limitée | aucun DAE accessible 24h/24 | accessibilité publique non visible
Armentières-sur-Avre,Mairie - Armentières-sur-Avre,armentieressuravre.mairie@gmail.com,21 rue de la Détourbe,27820,Armentières-sur-Avre,https://lannuaire.service-public.gouv.fr/normandie/eure/b27f39e6-6621-48c5-a38c-618a62cc2446,1,1,0,1,0,1,0,inconnu:1,7j/7 / 24h/24:1,,DAE MAIRIE D'ARMENTIERES SUR AVRE - 21 RUE DE LA DETOURBE,60,élevée,un seul DAE déclaré | accessibilité publique non visible
Asnières,Mairie - Asnières,secretariat@mairieasnieres27.fr,12 place de la Mairie,27260,Asnières,https://lannuaire.service-public.gouv.fr/normandie/eure/84094e87-3a81-449e-900a-5cd25f1ec3ce,1,1,0,1,0,1,0,inconnu:1,7j/7 / 24h/24:1,côté de la mairie - 7j/7 24h/24:1,Mairie d'Asnieres - 12 place de la Mairie - côté de la mairie - 12 place de la Mairie,60,élevée,un seul DAE déclaré | accessibilité publique non visible
Authou,Mairie - Authou,mairie.authou@orange.fr,17 route du Lavoir,27290,Authou,https://lannuaire.service-public.gouv.fr/normandie/eure/f0e9ae21-25f8-49d0-87c8-d6d129a18089,2,2,0,0,0,0,2,inconnu:2,non renseigné / heures ouvrables:2,,COMMUNE D'AUTHOU - 3 route du village | COMMUNE D'AUTHOU - 3 route du village,60,élevée,couverture déclarée limitée | aucun DAE accessible 24h/24 | accessibilité publique non visible
